pathways	pvals	adjP	ctype	pathType	universe	coefType	direction
Lipid-linked_Lysosome_Degradation	0.894097803691255	1	TCGA_THCA	Pathways	genome	purity	down
GlcCer	0.861543938871091	1	TCGA_THCA	Pathways	genome	purity	down
GalCer	0.526848785666438	1	TCGA_THCA	Pathways	genome	purity	down
Sulfation	1	1	TCGA_THCA	Pathways	genome	purity	down
Sugar_Metabolism	1	1	TCGA_THCA	Pathways	genome	purity	down
Hyaluronan	0.67454715229167	1	TCGA_THCA	Pathways	genome	purity	down
Metabolic_GlcAT	0.0931482004623172	1	TCGA_THCA	Pathways	genome	purity	down
GlcAT	0.0931482004623172	1	TCGA_THCA	Pathways	genome	purity	down
Glycosyltransferase	0.0931482004623172	1	TCGA_THCA	Pathways	genome	purity	down
Transferase	0.0931482004623172	1	TCGA_THCA	Pathways	genome	purity	down
Glycogene	0.00167584886110564	0.167584886110564	TCGA_THCA	Pathways	genome	purity	down
Glycosylation_Regulator	0.00948709077899851	0.474354538949926	TCGA_THCA	Pathways	genome	purity	down
N-linked	0.997597494785082	1	TCGA_THCA	Pathways	genome	purity	down
Processing	0.951711308591161	1	TCGA_THCA	Pathways	genome	purity	down
Core2	0.927161424861817	1	TCGA_THCA	Pathways	genome	purity	down
Keratan_Sulfate	1	1	TCGA_THCA	Pathways	genome	purity	down
Branching	0.949903197930247	1	TCGA_THCA	Pathways	genome	purity	down
Sugar_Transport	0.380594956656371	1	TCGA_THCA	Pathways	genome	purity	down
Transporters	0.298525031207374	1	TCGA_THCA	Pathways	genome	purity	down
Glucose_Transport	0.380594956656371	1	TCGA_THCA	Pathways	genome	purity	down
UDP-Glc_Synthesis	0.569173384180961	1	TCGA_THCA	Pathways	genome	purity	down
HS_Polymerization	0.605681470950308	1	TCGA_THCA	Pathways	genome	purity	down
Dolichol_Pathway	0.96439348263498	1	TCGA_THCA	Pathways	genome	purity	down
GAG_Lysosome_Degradation	1	1	TCGA_THCA	Pathways	genome	purity	down
Lysosomal_Targeting	1	1	TCGA_THCA	Pathways	genome	purity	down
Type_I_LacNAc	0.605681470950308	1	TCGA_THCA	Pathways	genome	purity	down
Elongation_and_Branching	0.318163849823852	1	TCGA_THCA	Pathways	genome	purity	down
C-Man	0.36975590436963	1	TCGA_THCA	Pathways	genome	purity	down
LacdiNAc	0.0931482004623172	1	TCGA_THCA	Pathways	genome	purity	down
GDP-Fuc_Transport	1	1	TCGA_THCA	Pathways	genome	purity	down
CS&DS_Sulfation	0.76796901338281	1	TCGA_THCA	Pathways	genome	purity	down
GDP-Fuc_Synthesis	0.77614423493235	1	TCGA_THCA	Pathways	genome	purity	down
UDP-GalNAc_Synthesis	0.67454715229167	1	TCGA_THCA	Pathways	genome	purity	down
Globoside	0.36975590436963	1	TCGA_THCA	Pathways	genome	purity	down
Core3	0.526848785666438	1	TCGA_THCA	Pathways	genome	purity	down
Lactoside	0.77614423493235	1	TCGA_THCA	Pathways	genome	purity	down
O-GlcNAc	1	1	TCGA_THCA	Pathways	genome	purity	down
O-Fuc	0.846028414901097	1	TCGA_THCA	Pathways	genome	purity	down
UDP-Gal_Synthesis	1	1	TCGA_THCA	Pathways	genome	purity	down
N-sulfation	0.67454715229167	1	TCGA_THCA	Pathways	genome	purity	down
ABO_BloodGroups	1	1	TCGA_THCA	Pathways	genome	purity	down
UDP-Xyl_Synthesis	1	1	TCGA_THCA	Pathways	genome	purity	down
O-Glc	1	1	TCGA_THCA	Pathways	genome	purity	down
HNK-1	0.67454715229167	1	TCGA_THCA	Pathways	genome	purity	down
UDP-Gal_Transport	1	1	TCGA_THCA	Pathways	genome	purity	down
GDP-Man_Synthesis	0.76796901338281	1	TCGA_THCA	Pathways	genome	purity	down
Ganglioside	0.77614423493235	1	TCGA_THCA	Pathways	genome	purity	down
GAG_Extracellular_Degradation	1	1	TCGA_THCA	Pathways	genome	purity	down
Acetylation	1	1	TCGA_THCA	Pathways	genome	purity	down
Core4	0.312133857635824	1	TCGA_THCA	Pathways	genome	purity	down
PAPS	0.526848785666438	1	TCGA_THCA	Pathways	genome	purity	down
Type_II_LacNAc	1	1	TCGA_THCA	Pathways	genome	purity	down
UDP-GlcNAc_Transport	0.67454715229167	1	TCGA_THCA	Pathways	genome	purity	down
UDP-Xyl_Transport	1	1	TCGA_THCA	Pathways	genome	purity	down
Glycosylation_Regulation	1	1	TCGA_THCA	Pathways	genome	purity	down
Neolactoside	1	1	TCGA_THCA	Pathways	genome	purity	down
GDP-Man_Transport	0.312133857635824	1	TCGA_THCA	Pathways	genome	purity	down
UDP-Glc_Transport	0.312133857635824	1	TCGA_THCA	Pathways	genome	purity	down
POMGNT2_Type	1	1	TCGA_THCA	Pathways	genome	purity	down
CMP-Neu5Ac_Transport	1	1	TCGA_THCA	Pathways	genome	purity	down
Putative_or_Unknown_Pathways	1	1	TCGA_THCA	Pathways	genome	purity	down
UDP-GlcA_Synthesis	1	1	TCGA_THCA	Pathways	genome	purity	down
Dystro	1	1	TCGA_THCA	Pathways	genome	purity	down
Cytosol_Degradation	1	1	TCGA_THCA	Pathways	genome	purity	down
PAPS_Transport	0.526848785666438	1	TCGA_THCA	Pathways	genome	purity	down
Modification_Transport	0.526848785666438	1	TCGA_THCA	Pathways	genome	purity	down
CMP-Neu5Ac_Synthesis	0.77614423493235	1	TCGA_THCA	Pathways	genome	purity	down
N-linked_Lysosome_Degradation	1	1	TCGA_THCA	Pathways	genome	purity	down
Core1	0.67454715229167	1	TCGA_THCA	Pathways	genome	purity	down
N-linked_Extracellular_Degradation	1	1	TCGA_THCA	Pathways	genome	purity	down
Type_III_LacNAc	0.526848785666438	1	TCGA_THCA	Pathways	genome	purity	down
POMGNT1_Type	1	1	TCGA_THCA	Pathways	genome	purity	down
O-linked_Lysosome_Degradation	1	1	TCGA_THCA	Pathways	genome	purity	down
HA_Extracellular_Degradation	0.57389837401883	1	TCGA_UCEC	Pathways	genome	purity	down
Extracellular_Degradation	0.401308006818764	1	TCGA_UCEC	Pathways	genome	purity	down
Glycan_Degradation	0.70914901627564	1	TCGA_UCEC	Pathways	genome	purity	down
Pathway	0.945971714241527	1	TCGA_UCEC	Pathways	genome	purity	down
Heparan_Sulfate	0.162063205224669	1	TCGA_UCEC	Pathways	genome	purity	down
O-Xyl	0.0467870320003046	1	TCGA_UCEC	Pathways	genome	purity	down
GAG	0.0632804087523622	1	TCGA_UCEC	Pathways	genome	purity	down
CorePathways	0.854202242817215	1	TCGA_UCEC	Pathways	genome	purity	down
Glycosylation	0.841791179769686	1	TCGA_UCEC	Pathways	genome	purity	down
Chondroitin&Dermatan_Sulfate	0.170489635264903	1	TCGA_UCEC	Pathways	genome	purity	down
CS&DS_Polymerization	0.539465468567978	1	TCGA_UCEC	Pathways	genome	purity	down
Capping	0.542769992564388	1	TCGA_UCEC	Pathways	genome	purity	down
HS_Sulfation	0.274729610207701	1	TCGA_UCEC	Pathways	genome	purity	down
Nucleotide_Sugar_Synthesis	0.905610925560651	1	TCGA_UCEC	Pathways	genome	purity	down
Nucleotide_Sugar	0.96195284847814	1	TCGA_UCEC	Pathways	genome	purity	down
donor_synthesis	0.971065242504687	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-GlcNAc_Synthesis	0.539465468567978	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-GalNAc_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
Nucleotide_Sugar_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-GlcA_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
O-Man	0.781480320160202	1	TCGA_UCEC	Pathways	genome	purity	down
O-linked	0.630231416531901	1	TCGA_UCEC	Pathways	genome	purity	down
TMTC_Type	0.57389837401883	1	TCGA_UCEC	Pathways	genome	purity	down
GPI_Linked	0.881515865976285	1	TCGA_UCEC	Pathways	genome	purity	down
Lipid-linked	0.884541156608218	1	TCGA_UCEC	Pathways	genome	purity	down
O-GalNAc	0.262108628821725	1	TCGA_UCEC	Pathways	genome	purity	down
Lysosome_Degradation	0.823274305416548	1	TCGA_UCEC	Pathways	genome	purity	down
Lipid-linked_Lysosome_Degradation	0.721871666169768	1	TCGA_UCEC	Pathways	genome	purity	down
GlcCer	0.781480320160202	1	TCGA_UCEC	Pathways	genome	purity	down
GalCer	1	1	TCGA_UCEC	Pathways	genome	purity	down
Sulfation	0.57389837401883	1	TCGA_UCEC	Pathways	genome	purity	down
Sugar_Metabolism	0.32510690145346	1	TCGA_UCEC	Pathways	genome	purity	down
Hyaluronan	0.472598899945794	1	TCGA_UCEC	Pathways	genome	purity	down
Metabolic_GlcAT	1	1	TCGA_UCEC	Pathways	genome	purity	down
GlcAT	1	1	TCGA_UCEC	Pathways	genome	purity	down
Glycosyltransferase	1	1	TCGA_UCEC	Pathways	genome	purity	down
Transferase	1	1	TCGA_UCEC	Pathways	genome	purity	down
Glycogene	1	1	TCGA_UCEC	Pathways	genome	purity	down
Glycosylation_Regulator	1	1	TCGA_UCEC	Pathways	genome	purity	down
N-linked	0.999924435817847	1	TCGA_UCEC	Pathways	genome	purity	down
Processing	0.886471020566525	1	TCGA_UCEC	Pathways	genome	purity	down
Core2	0.775298942728269	1	TCGA_UCEC	Pathways	genome	purity	down
Keratan_Sulfate	1	1	TCGA_UCEC	Pathways	genome	purity	down
Branching	1	1	TCGA_UCEC	Pathways	genome	purity	down
Sugar_Transport	0.775298942728269	1	TCGA_UCEC	Pathways	genome	purity	down
Transporters	0.853339690027766	1	TCGA_UCEC	Pathways	genome	purity	down
Glucose_Transport	0.775298942728269	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-Glc_Synthesis	0.599754106491094	1	TCGA_UCEC	Pathways	genome	purity	down
HS_Polymerization	0.32510690145346	1	TCGA_UCEC	Pathways	genome	purity	down
Dolichol_Pathway	1	1	TCGA_UCEC	Pathways	genome	purity	down
GAG_Lysosome_Degradation	0.539465468567978	1	TCGA_UCEC	Pathways	genome	purity	down
Lysosomal_Targeting	1	1	TCGA_UCEC	Pathways	genome	purity	down
Type_I_LacNAc	0.721871666169768	1	TCGA_UCEC	Pathways	genome	purity	down
Elongation_and_Branching	0.736152606729116	1	TCGA_UCEC	Pathways	genome	purity	down
C-Man	0.168700477726688	1	TCGA_UCEC	Pathways	genome	purity	down
LacdiNAc	0.655744205383717	1	TCGA_UCEC	Pathways	genome	purity	down
GDP-Fuc_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
CS&DS_Sulfation	0.473138106100519	1	TCGA_UCEC	Pathways	genome	purity	down
GDP-Fuc_Synthesis	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-GalNAc_Synthesis	1	1	TCGA_UCEC	Pathways	genome	purity	down
Globoside	1	1	TCGA_UCEC	Pathways	genome	purity	down
Core3	1	1	TCGA_UCEC	Pathways	genome	purity	down
Lactoside	0.57389837401883	1	TCGA_UCEC	Pathways	genome	purity	down
O-GlcNAc	0.472598899945794	1	TCGA_UCEC	Pathways	genome	purity	down
O-Fuc	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-Gal_Synthesis	1	1	TCGA_UCEC	Pathways	genome	purity	down
N-sulfation	0.168700477726688	1	TCGA_UCEC	Pathways	genome	purity	down
ABO_BloodGroups	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-Xyl_Synthesis	1	1	TCGA_UCEC	Pathways	genome	purity	down
O-Glc	1	1	TCGA_UCEC	Pathways	genome	purity	down
HNK-1	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-Gal_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
GDP-Man_Synthesis	0.853339690027766	1	TCGA_UCEC	Pathways	genome	purity	down
Ganglioside	1	1	TCGA_UCEC	Pathways	genome	purity	down
GAG_Extracellular_Degradation	0.347223097597858	1	TCGA_UCEC	Pathways	genome	purity	down
Acetylation	0.347223097597858	1	TCGA_UCEC	Pathways	genome	purity	down
Core4	1	1	TCGA_UCEC	Pathways	genome	purity	down
PAPS	1	1	TCGA_UCEC	Pathways	genome	purity	down
Type_II_LacNAc	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-GlcNAc_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-Xyl_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
Glycosylation_Regulation	1	1	TCGA_UCEC	Pathways	genome	purity	down
Neolactoside	0.472598899945794	1	TCGA_UCEC	Pathways	genome	purity	down
GDP-Man_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-Glc_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
POMGNT2_Type	0.472598899945794	1	TCGA_UCEC	Pathways	genome	purity	down
CMP-Neu5Ac_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
Putative_or_Unknown_Pathways	1	1	TCGA_UCEC	Pathways	genome	purity	down
UDP-GlcA_Synthesis	1	1	TCGA_UCEC	Pathways	genome	purity	down
Dystro	1	1	TCGA_UCEC	Pathways	genome	purity	down
Cytosol_Degradation	1	1	TCGA_UCEC	Pathways	genome	purity	down
PAPS_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
Modification_Transport	1	1	TCGA_UCEC	Pathways	genome	purity	down
CMP-Neu5Ac_Synthesis	0.57389837401883	1	TCGA_UCEC	Pathways	genome	purity	down
N-linked_Lysosome_Degradation	1	1	TCGA_UCEC	Pathways	genome	purity	down
Core1	1	1	TCGA_UCEC	Pathways	genome	purity	down
N-linked_Extracellular_Degradation	1	1	TCGA_UCEC	Pathways	genome	purity	down
Type_III_LacNAc	1	1	TCGA_UCEC	Pathways	genome	purity	down
POMGNT1_Type	1	1	TCGA_UCEC	Pathways	genome	purity	down
O-linked_Lysosome_Degradation	1	1	TCGA_UCEC	Pathways	genome	purity	down
NAcetylglucosaminidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Glycosidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Glycogene	0.146912763608258	1	TCGA_BLCA	Functions	genome	purity	down
β3GalT	0.118854927582961	1	TCGA_BLCA	Functions	genome	purity	down
GalT	0.0593699554821681	1	TCGA_BLCA	Functions	genome	purity	down
Glycosyltransferase	0.0752004137307756	1	TCGA_BLCA	Functions	genome	purity	down
Transferase	0.100357255067185	1	TCGA_BLCA	Functions	genome	purity	down
SialylT	1	1	TCGA_BLCA	Functions	genome	purity	down
α2-8_SialylT	1	1	TCGA_BLCA	Functions	genome	purity	down
FucosylT	0.223601486294036	1	TCGA_BLCA	Functions	genome	purity	down
α1-3_FucosylT	0.118854927582961	1	TCGA_BLCA	Functions	genome	purity	down
GlcNAc3ST	0.0120453414295712	0.325397797913082	TCGA_BLCA	Functions	genome	purity	down
Sulfotransferase	0.0132815427719625	0.325397797913082	TCGA_BLCA	Functions	genome	purity	down
Modifying_Enzyme	0.131164964564775	1	TCGA_BLCA	Functions	genome	purity	down
Acetyltransferase	1	1	TCGA_BLCA	Functions	genome	purity	down
Other_Transferases	1	1	TCGA_BLCA	Functions	genome	purity	down
UDP-GlcA_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
UDP-GalNAc_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
ManT	1	1	TCGA_BLCA	Functions	genome	purity	down
α2-6_SialylT	1	1	TCGA_BLCA	Functions	genome	purity	down
GalNAcT	0.543826063160064	1	TCGA_BLCA	Functions	genome	purity	down
ppGalNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
α2-3_SialylT	1	1	TCGA_BLCA	Functions	genome	purity	down
Gal3ST	1	1	TCGA_BLCA	Functions	genome	purity	down
β3GlcAT	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcAT	0.000814785481937272	0.0798489772298526	TCGA_BLCA	Functions	genome	purity	down
β4GlcNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
Mannosidase	1	1	TCGA_BLCA	Functions	genome	purity	down
β4GalT	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcNAc6ST	0.0120453414295712	0.325397797913082	TCGA_BLCA	Functions	genome	purity	down
β6GlcNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
Glucose_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
Epimerase	1	1	TCGA_BLCA	Functions	genome	purity	down
β4GalNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
α4GlcNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcNAc_2C_Sulfatase	1	1	TCGA_BLCA	Functions	genome	purity	down
Sulfatase	1	1	TCGA_BLCA	Functions	genome	purity	down
Glycosylation_Enhancer	1	1	TCGA_BLCA	Functions	genome	purity	down
Glycosylation_Regulator	1	1	TCGA_BLCA	Functions	genome	purity	down
GalNAc4ST	1	1	TCGA_BLCA	Functions	genome	purity	down
GDP-Fuc_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcT	1	1	TCGA_BLCA	Functions	genome	purity	down
CS4ST	1	1	TCGA_BLCA	Functions	genome	purity	down
Kinase	1	1	TCGA_BLCA	Functions	genome	purity	down
Sialidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Putative_or_Inactive_Glycogenes	1	1	TCGA_BLCA	Functions	genome	purity	down
Other_GlcNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
IdoA_2C_Sulfatase	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcA_IdoA2ST	1	1	TCGA_BLCA	Functions	genome	purity	down
Gal6ST	1	1	TCGA_BLCA	Functions	genome	purity	down
Deacetylase	1	1	TCGA_BLCA	Functions	genome	purity	down
GalNAc6ST	1	1	TCGA_BLCA	Functions	genome	purity	down
α1-2_FucosylT	1	1	TCGA_BLCA	Functions	genome	purity	down
Decarboxylase	1	1	TCGA_BLCA	Functions	genome	purity	down
XylT	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcAT3ST	1	1	TCGA_BLCA	Functions	genome	purity	down
UDP-Gal_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
β3GalNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
α1-6_FucosylT	1	1	TCGA_BLCA	Functions	genome	purity	down
Glucuronidase	1	1	TCGA_BLCA	Functions	genome	purity	down
β4GlcAT	1	1	TCGA_BLCA	Functions	genome	purity	down
Glucosidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Uridylyltransferase	1	1	TCGA_BLCA	Functions	genome	purity	down
Guanylyltransferase	1	1	TCGA_BLCA	Functions	genome	purity	down
GlcNAc_6C_Sulfatase	1	1	TCGA_BLCA	Functions	genome	purity	down
Aminotransferase	1	1	TCGA_BLCA	Functions	genome	purity	down
Acetylesterase	1	1	TCGA_BLCA	Functions	genome	purity	down
Synthase	1	1	TCGA_BLCA	Functions	genome	purity	down
UDP-Xyl_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
UDP-GlcNAc_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
UDP-Glc_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
GDP-Man_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
Oligosaccharyltransferase	1	1	TCGA_BLCA	Functions	genome	purity	down
CMP-Neu5Ac_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
GDP-Man_Synthesis	1	1	TCGA_BLCA	Functions	genome	purity	down
Nucleotide_Sugar_Synthesis	1	1	TCGA_BLCA	Functions	genome	purity	down
Nucleotide_Sugar	1	1	TCGA_BLCA	Functions	genome	purity	down
donor_synthesis	1	1	TCGA_BLCA	Functions	genome	purity	down
Pathway	1	1	TCGA_BLCA	Functions	genome	purity	down
β3GlcNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
α1-4_FucosylT	1	1	TCGA_BLCA	Functions	genome	purity	down
Dehydrogenase	1	1	TCGA_BLCA	Functions	genome	purity	down
α3GalNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
RibitolT	1	1	TCGA_BLCA	Functions	genome	purity	down
Endoglycosidase	1	1	TCGA_BLCA	Functions	genome	purity	down
NAcetylgalactosaminidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Glycosylation_Regulation	1	1	TCGA_BLCA	Functions	genome	purity	down
PAPS_Transporter	1	1	TCGA_BLCA	Functions	genome	purity	down
GalNAc_6C_Sulfatase	1	1	TCGA_BLCA	Functions	genome	purity	down
Cytidylyltransferase	1	1	TCGA_BLCA	Functions	genome	purity	down
Fucosidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Iduronidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Galactosidase	1	1	TCGA_BLCA	Functions	genome	purity	down
Dehydratase	1	1	TCGA_BLCA	Functions	genome	purity	down
β2GlcNAcT	1	1	TCGA_BLCA	Functions	genome	purity	down
Phosphatase	1	1	TCGA_BLCA	Functions	genome	purity	down
NAcetylglucosaminidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Glycosidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Glycogene	0.997810898232922	1	TCGA_BRCA	Functions	genome	purity	down
β3GalT	1	1	TCGA_BRCA	Functions	genome	purity	down
GalT	1	1	TCGA_BRCA	Functions	genome	purity	down
Glycosyltransferase	0.985961562579777	1	TCGA_BRCA	Functions	genome	purity	down
Transferase	0.989659778316174	1	TCGA_BRCA	Functions	genome	purity	down
SialylT	1	1	TCGA_BRCA	Functions	genome	purity	down
α2-8_SialylT	1	1	TCGA_BRCA	Functions	genome	purity	down
FucosylT	1	1	TCGA_BRCA	Functions	genome	purity	down
α1-3_FucosylT	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcNAc3ST	1	1	TCGA_BRCA	Functions	genome	purity	down
Sulfotransferase	0.598215450727081	1	TCGA_BRCA	Functions	genome	purity	down
Modifying_Enzyme	0.854336814823403	1	TCGA_BRCA	Functions	genome	purity	down
Acetyltransferase	1	1	TCGA_BRCA	Functions	genome	purity	down
Other_Transferases	1	1	TCGA_BRCA	Functions	genome	purity	down
UDP-GlcA_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
UDP-GalNAc_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
ManT	1	1	TCGA_BRCA	Functions	genome	purity	down
α2-6_SialylT	1	1	TCGA_BRCA	Functions	genome	purity	down
GalNAcT	0.543935195707864	1	TCGA_BRCA	Functions	genome	purity	down
ppGalNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
α2-3_SialylT	1	1	TCGA_BRCA	Functions	genome	purity	down
Gal3ST	1	1	TCGA_BRCA	Functions	genome	purity	down
β3GlcAT	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcAT	1	1	TCGA_BRCA	Functions	genome	purity	down
β4GlcNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
Mannosidase	1	1	TCGA_BRCA	Functions	genome	purity	down
β4GalT	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcNAc6ST	1	1	TCGA_BRCA	Functions	genome	purity	down
β6GlcNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
Glucose_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
Epimerase	1	1	TCGA_BRCA	Functions	genome	purity	down
β4GalNAcT	0.203750719986342	1	TCGA_BRCA	Functions	genome	purity	down
α4GlcNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcNAc_2C_Sulfatase	1	1	TCGA_BRCA	Functions	genome	purity	down
Sulfatase	1	1	TCGA_BRCA	Functions	genome	purity	down
Glycosylation_Enhancer	1	1	TCGA_BRCA	Functions	genome	purity	down
Glycosylation_Regulator	1	1	TCGA_BRCA	Functions	genome	purity	down
GalNAc4ST	1	1	TCGA_BRCA	Functions	genome	purity	down
GDP-Fuc_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcT	1	1	TCGA_BRCA	Functions	genome	purity	down
CS4ST	1	1	TCGA_BRCA	Functions	genome	purity	down
Kinase	1	1	TCGA_BRCA	Functions	genome	purity	down
Sialidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Putative_or_Inactive_Glycogenes	1	1	TCGA_BRCA	Functions	genome	purity	down
Other_GlcNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
IdoA_2C_Sulfatase	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcA_IdoA2ST	1	1	TCGA_BRCA	Functions	genome	purity	down
Gal6ST	1	1	TCGA_BRCA	Functions	genome	purity	down
Deacetylase	0.0962964791391973	1	TCGA_BRCA	Functions	genome	purity	down
GalNAc6ST	1	1	TCGA_BRCA	Functions	genome	purity	down
α1-2_FucosylT	1	1	TCGA_BRCA	Functions	genome	purity	down
Decarboxylase	1	1	TCGA_BRCA	Functions	genome	purity	down
XylT	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcAT3ST	1	1	TCGA_BRCA	Functions	genome	purity	down
UDP-Gal_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
β3GalNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
α1-6_FucosylT	1	1	TCGA_BRCA	Functions	genome	purity	down
Glucuronidase	1	1	TCGA_BRCA	Functions	genome	purity	down
β4GlcAT	1	1	TCGA_BRCA	Functions	genome	purity	down
Glucosidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Uridylyltransferase	1	1	TCGA_BRCA	Functions	genome	purity	down
Guanylyltransferase	1	1	TCGA_BRCA	Functions	genome	purity	down
GlcNAc_6C_Sulfatase	1	1	TCGA_BRCA	Functions	genome	purity	down
Aminotransferase	1	1	TCGA_BRCA	Functions	genome	purity	down
Acetylesterase	1	1	TCGA_BRCA	Functions	genome	purity	down
Synthase	1	1	TCGA_BRCA	Functions	genome	purity	down
UDP-Xyl_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
UDP-GlcNAc_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
UDP-Glc_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
GDP-Man_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
Oligosaccharyltransferase	1	1	TCGA_BRCA	Functions	genome	purity	down
CMP-Neu5Ac_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
GDP-Man_Synthesis	1	1	TCGA_BRCA	Functions	genome	purity	down
Nucleotide_Sugar_Synthesis	1	1	TCGA_BRCA	Functions	genome	purity	down
Nucleotide_Sugar	1	1	TCGA_BRCA	Functions	genome	purity	down
donor_synthesis	1	1	TCGA_BRCA	Functions	genome	purity	down
Pathway	1	1	TCGA_BRCA	Functions	genome	purity	down
β3GlcNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
α1-4_FucosylT	1	1	TCGA_BRCA	Functions	genome	purity	down
Dehydrogenase	1	1	TCGA_BRCA	Functions	genome	purity	down
α3GalNAcT	1	1	TCGA_BRCA	Functions	genome	purity	down
RibitolT	1	1	TCGA_BRCA	Functions	genome	purity	down
Endoglycosidase	1	1	TCGA_BRCA	Functions	genome	purity	down
NAcetylgalactosaminidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Glycosylation_Regulation	1	1	TCGA_BRCA	Functions	genome	purity	down
PAPS_Transporter	1	1	TCGA_BRCA	Functions	genome	purity	down
GalNAc_6C_Sulfatase	1	1	TCGA_BRCA	Functions	genome	purity	down
Cytidylyltransferase	1	1	TCGA_BRCA	Functions	genome	purity	down
Fucosidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Iduronidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Galactosidase	1	1	TCGA_BRCA	Functions	genome	purity	down
Dehydratase	1	1	TCGA_BRCA	Functions	genome	purity	down
